"http://dbpedia.org/ontology/River","Place"
"http://transport.data.gov.uk/def/road-category/Unclassified","Place"
"http://rdf.geospecies.org/ont/geospecies#USDA_Growth_Habit_Graminoid","Thing"
"http://linkedrecipes.org/schema/PreparationMethod","Thing"
"http://environment.data.gov.uk/statistics/dimension#labour-time","Statistic"
"http://purl.org/net/schemas/space/Discipline","Thing"
"http://purl.org/net/opmv/types/xslt#Stylesheet","CreativeWork"
"http://education.data.gov.uk/def/school/TypeOfEstablishment_Academies","Organization"
"http://data.linkedmdb.org/resource/movie/country","Place"
"http://vocab.org/transit/terms/SubwayRoute","Place"
"http://education.data.gov.uk/def/school/ReasonEstablishmentClosed_TERM","Thing"
"http://purl.org/net/opmv/types/google-refine#Project","Thing"
"http://crime.rkbexplorer.com/id/CrimeAggregate","Thing"
"http://purl.org/ontology/mfo/CD","Thing"
"http://purl.org/dc/dcmitype/Image","CreativeWork"
"http://www.w3.org/2006/vcard/ns#Voice","Thing"
"http://data.linkedmdb.org/resource/movie/music_contributor","Person"
"http://data.linkedmdb.org/resource/movie/film_job","Event"
"http://statistics.data.gov.uk/def/administrative-geography/MetropolitanCounty","Place"
"http://environment.data.gov.uk/statistics/dimension#year","Thing"
"http://data.ordnancesurvey.co.uk/ontology/admingeo/MetropolitanDistrictWard","Place"
"http://transport.data.gov.uk/def/road-category/Trunk","Place"
"http://dbpedia.org/ontology/Automobile","Product"
"http://rdfs.org/sioc/ns#Site","Place"
"http://data.ordnancesurvey.co.uk/ontology/admingeo/WestminsterConstituency","Place"
"http://data.kasabi.com/dataset/prelinger-archives/schema/SoundFormat","Tag"
"http://reference.data.gov.uk/def/intervals/CalendarDay","Thing"
"http://dbpedia.org/ontology/VideoGame","Product"
"http://dbpedia.org/ontology/Drug","Product"
"http://education.data.gov.uk/def/school/IndependentSchoolType_Tutorial","Thing"
"http://transport.data.gov.uk/def/naptan/AirStopPoint","Place"
"http://data.linkedmdb.org/resource/movie/dubbing_performance","Event"
"http://reference.data.gov.uk/def/reference/uriSet","Thing"
"http://musicbrainz.dataincubator.org/schema/Holding","Thing"
"http://transport.data.gov.uk/def/naptan/Station","Place"
"http://dbpedia.org/ontology/BodyOfWater","Place"
"http://dbpedia.org/ontology/Bird","Thing"
"http://ns.ox.ac.uk/namespace/oxpoints/2009/02/owl#Room","Place"
"http://data.linkedmdb.org/resource/movie/special_film_performance_type","Tag"
"http://data.linkedmdb.org/resource/movie/film_production_designer","Person"
"http://data.linkedmdb.org/resource/movie/film_festival_focus","Thing"
"http://dbpedia.org/ontology/MusicalArtist","Person"
"http://education.data.gov.uk/def/school/GOR_TERM","Thing"
"http://data.kasabi.com/dataset/yahoo-geoplanet/schema/Drainage","Place"
"http://www.semanticweb.org/ontologies/2010/11/section6energydomestic2010.owl#Roof","Thing"
"http://data.ordnancesurvey.co.uk/ontology/admingeo/WelshAssemblyConstituency","Place"
"http://purl.org/vocab/bio/0.1/Formation","Event"
"http://education.data.gov.uk/def/school/TypeOfEstablishment_Other_Independent_Special_School","Organization"
